customer_id,full_name,email,phone,county_code,county_name,city,postal_code,crime_risk,hail_risk,flood_risk,wind_risk,fire_risk,dist_fire_station_km,dist_hydrant_km,dist_police_km,dist_coast_km,dist_danube_km,dob
C-000144,Emanuil Ababei,leordeanvoinea@example.org,0770 940 974,HD,Hunedoara,Deva,454664,0.355,0.53,0.328,0.437,0.364,0.29,1.3,1.37,570.05,38.24,2005-08-18
C-000145,Aurelia Stănescu,hdobre@example.net,0735 962 309,MS,Mures,Targu Mures,787458,0.327,0.543,0.312,0.451,0.458,0.06,1.46,8.76,593.58,36.01,2004-06-10
C-000146,Iustina Ababei,amanole@example.org,0784 368 970,HR,Harghita,Miercurea Ciuc,858388,0.284,0.596,0.4,0.471,0.4,0.07,7.5,6.82,300.3,374.14,1989-03-02
C-000147,Matei Manole,ypuscasu@example.com,0252 785 854,IS,Iasi,Pascani,974020,0.51,0.376,0.36,0.369,0.35,0.43,0.58,2.79,236.73,41.5,1983-02-20
C-000148,Mădălina Gheorghiu,oionita@example.com,0788 437 575,GL,Galati,Tecuci,280164,0.448,0.339,0.526,0.395,0.359,0.19,7.5,1.33,377.41,6.13,1980-01-06
C-000149,Paulica Diaconu,ivoinea@example.com,0768 524 041,BZB,Bucuresti,Sector 3,408384,0.582,0.324,0.2,0.323,0.376,0.08,0.76,0.18,451.07,397.34,1966-07-11
C-000150,Vincențiu Georgescu,meftimie@example.net,0264 842 199,CV,Covasna,Targu Secuiesc,246570,0.302,0.606,0.316,0.465,0.384,0.11,2.42,1.27,222.43,42.14,1959-10-12
C-000151,Iuliu Ene,ardeleancalin@example.com,0761 712 082,CJ,Cluj,Cluj-Napoca,273647,0.482,0.41,0.262,0.356,0.329,0.05,0.17,2.36,342.19,226.77,1970-05-04
C-000152,Emilian Tomescu,ionesculaurentiu@example.com,0722 019 380,CT,Constanta,Constanta,796544,0.432,0.276,0.699,0.588,0.378,0.48,5.96,8.8,20.03,1.82,2002-03-28
C-000153,Bebe Dochioiu,nistormalina@example.org,0732 400 499,TR,Teleorman,Turnu Magurele,819299,0.438,0.387,0.33,0.35,0.341,0.06,6.13,10.67,537.29,130.03,1951-06-19
C-000154,Paraschiva Pop,fpuscasu@example.org,0757 743 152,BZB,Bucuresti,Sector 6,483373,0.64,0.325,0.219,0.325,0.35,0.11,1.93,1.59,213.5,388.82,1990-10-07
C-000155,Irina Aanei,iosifstoica@example.net,0731 329 668,TM,Timis,Lugoj,970832,0.578,0.357,0.277,0.36,0.383,0.21,0.46,5.71,454.94,51.77,1965-05-13
C-000156,Cristina Dochioiu,popalaurian@example.org,021 463 7454,MS,Mures,Targu Mures,834310,0.305,0.502,0.278,0.42,0.354,3.45,3.57,9.38,453.39,193.78,1981-05-26
C-000157,Mona Tomescu,georgeardelean@example.net,0245 742 684,BV,Brasov,Sacele,193736,0.345,0.592,0.389,0.472,0.507,0.11,1.34,2.81,296.4,100.32,1988-03-11
C-000158,Viorica Tabacu,enecrin@example.com,0249 795 687,BZB,Bucuresti,Sector 6,327976,0.717,0.283,0.194,0.366,0.333,0.34,0.1,1.06,271.54,228.75,1992-06-01
C-000159,Mălina Voinea,hcristea@example.com,0748 519 108,CT,Constanta,Medgidia,154567,0.384,0.232,0.604,0.545,0.325,0.19,2.37,4.05,11.99,15.1,2001-08-02
C-000160,Mugurel Stan,dobreleonard@example.net,0749 139 718,BZB,Bucuresti,Sector 2,569781,0.758,0.354,0.195,0.343,0.371,0.56,1.19,0.55,470.79,217.84,1972-10-08
C-000161,Dan Dima,dnistor@example.net,0237 874 064,SB,Sibiu,Medias,882424,0.338,0.569,0.35,0.469,0.472,0.05,3.34,18.0,298.52,99.6,1996-02-21
C-000162,Nicoară Barbu,nitahortensia@example.net,0238 801 704,CV,Covasna,Targu Secuiesc,733399,0.273,0.527,0.391,0.486,0.409,0.2,7.5,1.3,235.55,44.62,1970-06-19
C-000163,Tiberiu Tomescu,zamfira67@example.com,0767 182 512,SB,Sibiu,Medias,138857,0.277,0.588,0.369,0.458,0.421,0.15,6.69,9.38,391.05,362.3,2007-04-03
C-000164,Irinel Dima,aaneialexe@example.com,0752 868 633,BZB,Bucuresti,Sector 5,170868,0.652,0.294,0.215,0.328,0.316,1.89,0.68,1.84,216.62,394.83,1973-09-21
C-000165,Octaviana Dumitrescu,albusorina@example.com,0725 033 119,CS,Caras-Severin,Resita,278305,0.153,0.3,0.179,0.217,0.247,0.09,4.34,12.56,375.23,55.58,1946-10-27
C-000166,Marta Albu,constantin38@example.org,0731 028 439,BR,Braila,Braila,991443,0.348,0.374,0.445,0.427,0.304,0.18,1.75,4.28,202.05,14.16,1964-10-17
C-000167,Margareta Ioniță,tudortheodor@example.org,0784 440 892,GJ,Gorj,Motru,614946,0.419,0.424,0.375,0.401,0.336,0.05,7.5,10.73,216.92,184.87,1984-02-22
C-000168,Marcu Popescu,mazilescusilvana@example.net,0767 856 624,DJ,Dolj,Bailesti,878387,0.428,0.346,0.356,0.353,0.324,0.17,0.2,8.16,520.79,117.89,1968-06-03
C-000169,Marilena Ene,tudosiadinu@example.com,0237 866 882,BV,Brasov,Fagaras,401943,0.256,0.519,0.378,0.544,0.389,0.1,7.5,0.34,389.5,396.76,1969-03-05
C-000170,Lavinia Marin,opreairidenta@example.org,0747 304 699,CJ,Cluj,Dej,722573,0.453,0.377,0.28,0.386,0.408,0.51,0.17,1.31,251.49,374.82,1947-03-13
C-000171,Isabela Stănescu,eeftimie@example.org,0761 403 317,PH,Prahova,Sinaia,450758,0.571,0.39,0.303,0.349,0.331,0.24,0.23,0.43,477.97,65.87,2002-04-25
C-000172,Andrei Florea,xmanole@example.com,0767 785 445,BZB,Bucuresti,Sector 2,153217,0.721,0.283,0.238,0.364,0.377,0.38,0.11,1.9,385.51,275.81,1977-01-04
C-000173,Dragoș Diaconescu,nmanole@example.com,0786 609 320,GJ,Gorj,Motru,404047,0.415,0.488,0.337,0.319,0.379,0.16,1.88,3.6,421.81,296.48,1961-02-18
C-000174,Raluca Dinu,maringabi@example.com,0742 378 547,OT,Olt,Slatina,194140,0.462,0.363,0.379,0.387,0.308,0.14,1.1,0.75,510.27,249.58,2005-08-05
C-000175,Dominic Dobre,dorineldima@example.net,0746 728 080,MS,Mures,Targu Mures,338314,0.333,0.492,0.333,0.427,0.402,0.07,3.2,6.89,134.99,155.17,1997-07-25
C-000176,Atena Aanei,eugenia31@example.net,0249 038 750,TM,Timis,Lugoj,911136,0.507,0.433,0.3,0.353,0.361,0.14,0.99,1.23,367.17,108.34,1983-08-18
C-000177,Vladimir Popescu,aaneinatalia@example.net,0784 008 484,TM,Timis,Sannicolau Mare,744661,0.525,0.344,0.29,0.454,0.385,0.06,0.74,0.83,320.55,185.31,1945-10-14
C-000178,Ioana Diaconescu,puscasucecilia@example.org,0254 984 546,BN,Bistrita-Nasaud,Bistrita,923215,0.132,0.276,0.193,0.201,0.207,0.16,1.88,12.23,554.35,85.87,1949-09-07
C-000179,Dinu Stoica,eneiulian@example.net,0240 016 668,BZB,Bucuresti,Sector 4,562600,0.757,0.357,0.234,0.363,0.365,0.07,1.59,1.37,86.45,218.6,1974-09-10
C-000180,Heracleea Cristea,pnita@example.com,0742 180 339,IS,Iasi,Pascani,141962,0.54,0.357,0.301,0.378,0.361,0.14,0.86,2.46,414.75,381.5,1974-08-30
C-000181,Cecilia Voinea,norastoica@example.net,0234 250 392,CT,Constanta,Medgidia,834256,0.423,0.214,0.58,0.593,0.301,0.79,7.5,14.66,2.2,3.4,1992-02-05
C-000182,Cerasela Ioniță,stoicaghenadie@example.net,0785 856 218,PH,Prahova,Campina,433134,0.574,0.342,0.305,0.376,0.412,0.28,0.42,0.98,119.91,102.01,1991-09-01
C-000183,Aurica Diaconescu,manuela15@example.net,0788 996 504,AB,Alba,Aiud,869212,0.32,0.523,0.292,0.419,0.413,0.92,2.47,2.74,126.14,180.54,1994-01-25
C-000184,Florian Ene,viorelnemes@example.com,0253 961 943,BZB,Bucuresti,Sector 5,541530,0.766,0.316,0.236,0.345,0.377,0.23,1.76,1.68,541.06,333.13,1989-08-18
C-000185,Nicoleta Dinu,stelian26@example.com,0765 110 475,IS,Iasi,Iasi,602208,0.595,0.349,0.324,0.341,0.416,0.13,0.52,3.44,377.03,186.32,1992-09-01
C-000186,Emanuela Cristea,nitapetru@example.net,0741 861 015,IF,Ilfov,Chitila,849972,0.453,0.328,0.323,0.328,0.35,0.48,4.07,2.43,507.93,103.4,1979-08-15
C-000187,Adrian Aanei,lelianemes@example.org,0735 839 826,SB,Sibiu,Medias,405406,0.35,0.562,0.36,0.398,0.474,0.23,4.95,18.0,503.24,305.49,1955-05-21
C-000188,Robertina Gheorghiu,edinu@example.org,0771 464 715,HD,Hunedoara,Petrosani,383446,0.367,0.533,0.331,0.375,0.39,0.44,3.51,2.65,545.49,55.94,1960-07-24
C-000189,Severin Popescu,mtabacu@example.com,0243 240 659,MM,Maramures,Sighetu Marmatiei,378362,0.322,0.569,0.344,0.412,0.421,0.33,6.22,18.0,496.3,345.85,1968-08-21
C-000190,Cornel Marin,vasile92@example.com,0760 937 526,BV,Brasov,Fagaras,253707,0.307,0.561,0.375,0.438,0.473,0.07,0.98,7.03,534.92,91.37,2005-09-25
C-000191,Stancu Popescu,uflorea@example.com,0265 651 939,TM,Timis,Timisoara,122300,0.451,0.387,0.306,0.423,0.353,0.21,0.21,1.03,168.6,267.84,2007-07-14
C-000192,Lucențiu Ababei,ceftimie@example.com,0739 167 243,BZB,Bucuresti,Sector 3,399569,0.624,0.301,0.201,0.388,0.321,1.71,0.21,1.62,293.38,92.14,1960-08-16
C-000193,Bucur Nemeș,oprearica@example.com,0744 688 680,SV,Suceava,Falticeni,736803,0.398,0.445,0.355,0.484,0.355,0.09,7.5,10.64,355.41,291.48,1994-07-09
C-000194,Jean Suciu,diaconescuelena@example.net,0728 529 096,MM,Maramures,Baia Mare,526449,0.285,0.607,0.316,0.459,0.407,0.17,3.31,5.56,456.49,339.83,2005-08-12
C-000195,Călin Diaconescu,diaconescueliza@example.org,0758 889 937,BC,Bacau,Moinesti,610377,0.502,0.436,0.444,0.424,0.421,0.23,1.15,1.98,571.3,194.75,1968-04-10
C-000196,Octav Preda,mazilescualin@example.com,0243 461 125,PH,Prahova,Campina,238767,0.551,0.459,0.27,0.381,0.419,0.21,0.18,1.23,150.32,73.27,1964-05-09
C-000197,Lelia Pușcașu,emazilescu@example.org,0749 751 401,BH,Bihor,Oradea,742124,0.417,0.382,0.297,0.423,0.37,0.24,2.48,1.59,593.99,343.24,1946-02-16
C-000198,Valentin Diaconescu,floreateofil@example.org,0740 258 673,MH,Mehedinti,Drobeta-Turnu Severin,585250,0.208,0.167,0.316,0.243,0.201,0.09,1.17,2.88,250.97,18.54,1994-12-18
C-000199,Irina Toma,anatolie09@example.org,0750 966 033,BR,Braila,Braila,499724,0.36,0.302,0.528,0.423,0.302,0.46,3.24,1.75,229.66,17.3,1962-03-29
C-000200,Nichifor Diaconescu,xdochioiu@example.com,0255 714 785,AG,Arges,Pitesti,847554,0.455,0.458,0.402,0.371,0.343,0.6,7.5,13.27,435.6,267.97,1982-04-25
C-000201,Norman Diaconu,marcupop@example.net,0252 499 125,PH,Prahova,Sinaia,589508,0.466,0.385,0.259,0.38,0.367,0.07,0.29,2.42,479.1,169.29,1952-02-17
C-000202,Doriana Dochioiu,cristoforpreda@example.com,0770 929 662,DJ,Dolj,Craiova,517180,0.416,0.383,0.355,0.404,0.396,0.26,5.15,5.46,134.21,183.5,1975-05-14
C-000203,Marcel Dobre,iionescu@example.org,0786 790 507,BT,Botosani,Dorohoi,901483,0.389,0.458,0.423,0.344,0.415,0.05,0.56,4.89,355.1,30.37,1953-04-22
C-000204,Maxim Preda,rnistor@example.com,0770 772 190,BV,Brasov,Fagaras,468442,0.263,0.609,0.332,0.482,0.412,0.54,0.92,6.27,401.18,255.81,1994-11-05
C-000205,Profira Albu,dochiastan@example.com,0251 797 881,BZB,Bucuresti,Sector 1,211935,0.592,0.371,0.205,0.363,0.342,0.53,0.59,1.24,583.31,51.31,1980-10-14
C-000206,Leonard Mocanu,walbu@example.net,0749 836 134,BZB,Bucuresti,Sector 3,206337,0.689,0.345,0.201,0.354,0.368,0.07,1.28,1.4,599.68,32.77,1999-10-26
C-000207,Cristobal Georgescu,bucuroprea@example.org,0260 395 962,BV,Brasov,Fagaras,527460,0.316,0.521,0.359,0.501,0.462,0.32,0.67,18.0,426.75,204.56,1983-07-10
C-000208,Lelia Ardelean,imazilescu@example.com,0711 825 449,CT,Constanta,Mangalia,217761,0.35,0.231,0.533,0.688,0.321,0.11,4.12,14.54,28.77,22.01,1961-07-19
C-000209,Estera Nistor,gheorghiusofia@example.org,0738 232 536,BV,Brasov,Sacele,719643,0.325,0.537,0.393,0.478,0.428,0.05,1.47,1.72,213.72,230.89,1975-07-17
C-000210,Silviu Nistor,dacian11@example.com,0758 457 759,CT,Constanta,Constanta,328259,0.374,0.256,0.566,0.594,0.366,0.63,2.97,11.15,21.77,22.0,1944-11-10
C-000211,Denis Toma,avramstan@example.com,0257 637 454,MS,Mures,Targu Mures,547700,0.327,0.44,0.31,0.348,0.369,0.25,3.57,3.6,240.96,233.11,1965-12-25
C-000212,Mihail Popescu,antoniualbu@example.org,0726 701 277,MM,Maramures,Baia Mare,657275,0.322,0.576,0.32,0.486,0.374,0.39,7.5,3.17,121.34,307.81,1944-09-30
C-000213,Laurenția Dima,claragheorghiu@example.org,0721 541 520,CT,Constanta,Medgidia,792403,0.447,0.27,0.662,0.56,0.372,0.06,5.47,5.08,14.75,14.7,1969-09-03
C-000214,Marcela Niță,diaconescuada@example.org,0754 129 387,CT,Constanta,Medgidia,522209,0.357,0.233,0.692,0.618,0.337,0.08,2.99,18.0,18.92,1.12,1945-04-16
C-000215,Dumitra Niță,popabasarab@example.org,0785 111 554,BZ,Buzau,Ramnicul Sarat,450141,0.416,0.386,0.423,0.405,0.369,0.83,1.27,3.74,541.01,66.09,1953-05-06
C-000216,Tiberiu Voinea,barbutoma@example.net,0231 927 532,PH,Prahova,Sinaia,859398,0.542,0.414,0.3,0.362,0.336,0.24,1.25,3.34,274.44,195.03,2002-08-28
C-000217,Livia Cristea,dimazenobia@example.org,0745 656 523,GL,Galati,Galati,162233,0.384,0.401,0.492,0.363,0.427,0.14,0.42,4.41,396.58,7.42,1962-02-26
C-000218,Mărioara Stancu,usuciu@example.net,0266 043 898,CL,Calarasi,Oltenita,936903,0.354,0.367,0.515,0.431,0.331,0.11,6.8,18.0,123.45,10.37,1956-08-03
C-000219,Raluca Tomescu,floreamalina@example.com,0244 379 180,CJ,Cluj,Cluj-Napoca,361516,0.45,0.483,0.25,0.427,0.404,0.37,0.16,2.46,236.93,124.42,2006-11-17
C-000220,Emanuela Nemeș,xnistor@example.net,0730 271 091,SB,Sibiu,Medias,830063,0.34,0.542,0.338,0.382,0.447,0.14,4.43,14.49,179.02,101.41,1945-07-29
C-000221,Antonela Ardelean,giorgian48@example.com,0772 618 892,IF,Ilfov,Voluntari,585812,0.422,0.37,0.397,0.367,0.392,0.06,7.4,18.0,483.99,169.32,1962-03-09
C-000222,Cipriana Preda,dinuvalentin@example.com,0768 914 630,CT,Constanta,Constanta,130483,0.361,0.287,0.543,0.659,0.365,0.22,7.5,6.94,11.26,3.97,1960-02-09
C-000223,Dora Pop,dsuciu@example.com,0728 210 202,BZ,Buzau,Ramnicul Sarat,798684,0.38,0.348,0.325,0.422,0.354,0.21,3.35,18.0,130.02,99.77,1975-12-24
C-000224,Ioan Pușcașu,cleopatramocanu@example.org,0732 410 564,BC,Bacau,Moinesti,530197,0.464,0.458,0.421,0.425,0.458,0.06,5.58,6.55,567.25,125.21,1977-09-15
C-000225,Nelu Toma,popesculuminita@example.net,0765 079 252,IS,Iasi,Pascani,229789,0.496,0.325,0.284,0.401,0.416,0.29,0.28,0.57,416.9,173.58,1960-10-11
C-000226,Nae Voinea,enevladelina@example.net,021 003 0756,IF,Ilfov,Voluntari,831481,0.417,0.314,0.395,0.404,0.394,0.38,5.12,7.34,136.93,65.28,2002-09-05
C-000227,Anghelina Stancu,lucretia53@example.com,0735 541 951,DB,Dambovita,Gaesti,328621,0.424,0.435,0.385,0.335,0.403,0.05,3.66,9.7,475.16,287.35,1976-05-01
C-000228,Ioana Ene,zalbu@example.org,0752 445 187,BV,Brasov,Fagaras,251257,0.328,0.632,0.318,0.496,0.448,0.1,2.26,3.38,576.14,135.4,1945-03-17
C-000229,Pompilia Stoica,vivianatabacu@example.org,0752 597 383,DB,Dambovita,Targoviste,218825,0.379,0.448,0.382,0.422,0.352,0.21,5.2,7.26,585.11,234.61,1954-03-11
C-000230,Anaida Ene,omazilescu@example.net,0231 506 413,CJ,Cluj,Cluj-Napoca,346490,0.498,0.366,0.3,0.33,0.353,0.06,0.14,0.63,256.12,114.39,1978-01-31
C-000231,Benone Popescu,dinuvaleria@example.com,0241 038 657,BZ,Buzau,Ramnicul Sarat,255963,0.432,0.454,0.335,0.427,0.386,0.4,1.93,17.57,248.39,68.95,2006-02-06
C-000232,Nicolae Diaconescu,odima@example.com,0239 990 623,PH,Prahova,Campina,127368,0.43,0.373,0.263,0.318,0.391,0.09,0.2,1.64,381.09,211.88,1963-01-30
C-000233,Alistar Manole,plesugheorghiu@example.org,0239 329 121,IS,Iasi,Pascani,222060,0.627,0.404,0.325,0.373,0.322,0.16,0.48,0.34,112.18,39.44,1955-01-23
C-000234,Salomea Nistor,stanioana@example.org,0750 474 112,MS,Mures,Reghin,492796,0.305,0.565,0.339,0.406,0.414,0.09,0.78,2.8,86.48,190.59,1995-08-01
C-000235,Petrișor Albu,manoledan@example.org,0736 356 804,SJ,Salaj,Zalau,362704,0.409,0.464,0.359,0.389,0.414,0.12,0.53,4.86,206.19,165.67,1961-02-04
C-000236,Andrada Nistor,vstancu@example.net,0261 171 210,DB,Dambovita,Targoviste,572200,0.446,0.375,0.377,0.357,0.411,0.16,2.15,16.61,284.21,42.16,1948-08-04
C-000237,Elodia Dumitrescu,xenia19@example.net,0263 101 372,BN,Bistrita-Nasaud,Nasaud,134850,0.142,0.3,0.167,0.229,0.224,0.24,1.66,3.21,390.14,146.44,1950-07-02
C-000238,Ecaterina Albu,kardelean@example.net,0771 670 662,CT,Constanta,Mangalia,724639,0.418,0.223,0.614,0.671,0.301,0.07,2.76,8.03,14.19,23.9,1967-01-02
C-000239,Octavia Gheorghiu,cdinu@example.net,0724 934 768,CT,Constanta,Constanta,879647,0.451,0.254,0.569,0.633,0.355,1.67,5.04,7.93,29.25,1.68,1974-11-19
C-000240,Olivia Nemeș,nistorernest@example.net,0748 380 657,SV,Suceava,Radauti,934236,0.32,0.442,0.388,0.453,0.363,0.11,3.75,7.42,348.27,123.13,1979-01-04
C-000241,Teea Stoica,ymanole@example.com,0253 059 304,IS,Iasi,Pascani,190730,0.576,0.334,0.326,0.325,0.352,0.28,0.1,2.0,527.6,156.64,1948-05-25
C-000242,Iulian Mazilescu,kene@example.org,0261 348 039,PH,Prahova,Ploiesti,462351,0.448,0.403,0.263,0.39,0.423,0.9,0.25,0.1,119.49,237.92,1998-01-13
C-000243,Valentina Dochioiu,florealadislau@example.net,0738 590 599,CT,Constanta,Mangalia,390104,0.341,0.257,0.581,0.544,0.302,0.17,3.0,9.15,10.51,20.72,1953-08-28
C-000244,Francisc Stan,constantinapopescu@example.org,0241 039 308,SM,Satu Mare,Carei,603317,0.34,0.344,0.373,0.434,0.396,0.38,3.57,18.0,83.49,136.63,1974-10-26
C-000245,Relu Dumitrescu,marindumitru@example.com,0237 029 218,SV,Suceava,Suceava,813717,0.38,0.47,0.346,0.494,0.409,0.21,4.79,2.62,509.89,366.35,1998-12-05
C-000246,Zaharia Tudor,norbert15@example.com,0760 226 752,BZB,Bucuresti,Sector 2,607866,0.663,0.345,0.248,0.357,0.371,0.1,0.37,1.67,385.9,30.92,1989-04-04
C-000247,Luciana Tudor,ydochioiu@example.com,0734 422 096,VL,Valcea,Dragasani,649021,0.342,0.465,0.399,0.377,0.363,0.26,3.3,7.05,453.45,239.83,1998-04-20
C-000248,Ionela Suciu,floriantoma@example.net,0243 725 135,IS,Iasi,Iasi,828942,0.58,0.35,0.37,0.398,0.43,0.62,0.38,0.35,362.54,313.19,2006-08-05
C-000249,Ștefan Cristea,petrisoraanei@example.com,0256 315 410,IS,Iasi,Pascani,881414,0.486,0.362,0.326,0.367,0.331,0.2,0.35,0.74,326.21,90.82,1947-09-27
C-000250,Benone Dobre,francisc65@example.net,0767 179 327,SJ,Salaj,Zalau,407273,0.408,0.413,0.334,0.359,0.353,0.59,3.2,1.47,329.64,399.13,1949-05-08
C-000251,Rafila Ababei,haralambdiaconescu@example.org,0762 262 181,BN,Bistrita-Nasaud,Nasaud,352335,0.166,0.333,0.178,0.214,0.226,0.85,0.62,0.28,449.76,216.46,1965-12-30
C-000252,Andrada Niță,suciupanait@example.org,0236 153 368,BZB,Bucuresti,Sector 2,608959,0.611,0.371,0.246,0.388,0.348,0.25,0.54,0.38,247.61,173.2,1990-03-12
C-000253,Vlaicu Ionescu,dorlidiaconescu@example.org,0768 987 205,TM,Timis,Sannicolau Mare,663765,0.487,0.429,0.24,0.432,0.381,0.79,0.79,1.32,485.27,138.26,1944-12-11
C-000254,Rafila Tudor,mpopa@example.org,0233 324 171,TM,Timis,Lugoj,610507,0.498,0.437,0.241,0.345,0.402,0.23,0.65,1.62,340.63,111.42,1964-02-18
C-000255,Eduard Popescu,aristitatomescu@example.net,0785 256 527,BZB,Bucuresti,Sector 6,421196,0.575,0.29,0.208,0.318,0.321,0.11,0.11,3.22,270.06,89.1,1947-07-08
C-000256,Doru Georgescu,gheorghiuvoicu@example.org,0249 115 869,CT,Constanta,Mangalia,462484,0.456,0.259,0.583,0.591,0.385,0.47,2.52,5.41,4.09,24.16,1959-01-15
C-000257,Albert Pușcașu,jan79@example.org,0753 416 089,MS,Mures,Reghin,336692,0.341,0.513,0.261,0.439,0.366,0.22,2.38,11.48,106.94,309.67,2001-06-07
C-000258,Dumitra Oprea,dobrefilip@example.org,0246 061 632,DB,Dambovita,Gaesti,919665,0.387,0.37,0.415,0.352,0.342,0.13,5.35,9.63,537.32,51.2,1997-04-02
C-000259,Severina Barbu,nemesolga@example.com,0740 548 709,CS,Caras-Severin,Resita,405692,0.168,0.335,0.184,0.207,0.22,0.11,2.75,18.0,234.05,157.96,1981-09-21
C-000260,Dochia Nistor,dinuzeno@example.net,0744 119 148,TM,Timis,Timisoara,155523,0.585,0.379,0.281,0.373,0.303,0.1,0.31,2.94,260.97,382.35,2000-02-25
C-000261,Nadia Nemeș,mstoica@example.com,0234 246 299,NT,Neamt,Roman,313942,0.362,0.431,0.386,0.395,0.43,0.4,1.3,4.41,539.34,120.3,1987-08-06
C-000262,Antoaneta Nistor,georgelardelean@example.net,0753 450 544,MM,Maramures,Sighetu Marmatiei,833828,0.343,0.478,0.314,0.403,0.447,0.16,6.78,18.0,523.13,337.98,1962-05-14
C-000263,Daiana Ene,ionitapetre@example.com,0264 691 373,SB,Sibiu,Sibiu,708691,0.354,0.622,0.323,0.443,0.427,0.49,7.5,1.4,449.0,310.06,2002-04-02
C-000264,Felix Pușcașu,augustinpreda@example.org,0238 486 289,BZB,Bucuresti,Sector 6,298106,0.757,0.332,0.23,0.315,0.4,0.12,0.61,1.94,525.38,218.98,1946-07-13
C-000265,Larisa Ardelean,alburadu@example.org,0765 345 786,BH,Bihor,Oradea,872113,0.426,0.37,0.362,0.377,0.319,0.23,0.39,2.02,216.06,132.91,1984-09-25
C-000266,Andrada Florea,seversuciu@example.com,0252 798 552,BZB,Bucuresti,Sector 1,822895,0.607,0.373,0.213,0.307,0.324,0.21,0.53,1.75,568.73,385.67,1997-06-23
C-000267,Corina Ionescu,nemesanamaria@example.org,0743 333 346,PH,Prahova,Ploiesti,828157,0.548,0.435,0.299,0.371,0.328,0.93,0.14,0.59,352.9,373.31,1977-01-15
C-000268,Emanuel Dima,suciuadonis@example.org,0262 944 665,BZB,Bucuresti,Sector 5,108398,0.6,0.31,0.238,0.321,0.332,0.12,0.77,0.93,295.95,131.19,1973-08-15
C-000269,Dragoș Ioniță,ztabacu@example.net,0243 085 899,AB,Alba,Alba Iulia,507630,0.296,0.519,0.294,0.364,0.381,0.34,5.23,14.72,373.32,52.79,1962-07-07
C-000270,Eusebiu Barbu,ieremiatoma@example.com,0265 443 283,GJ,Gorj,Motru,669593,0.372,0.416,0.35,0.37,0.413,0.24,1.87,18.0,220.79,151.3,2001-05-20
C-000271,Vlaicu Manole,ababeisimi@example.com,0263 666 099,BZB,Bucuresti,Sector 5,356961,0.7,0.323,0.233,0.341,0.347,0.19,1.19,0.68,434.93,267.81,1996-02-11
C-000272,Lucia Voinea,ytoma@example.com,0728 584 282,PH,Prahova,Ploiesti,564023,0.516,0.455,0.301,0.374,0.398,0.21,0.86,1.79,394.01,111.36,1963-03-19
C-000273,Elisaveta Georgescu,rdochioiu@example.com,0721 135 346,TM,Timis,Timisoara,898729,0.515,0.425,0.24,0.396,0.3,0.08,0.22,1.63,402.46,202.81,1994-05-09
C-000274,Voichița Georgescu,dionescu@example.org,0753 099 917,DJ,Dolj,Bailesti,286143,0.387,0.309,0.332,0.431,0.341,0.66,1.78,18.0,450.7,201.54,2000-09-26
C-000275,Adam Pușcașu,leliaardelean@example.org,0247 356 972,BZB,Bucuresti,Sector 1,560928,0.582,0.372,0.249,0.395,0.324,0.32,0.42,2.3,241.75,178.02,1964-08-20
C-000276,Clarisa Popescu,dumitrumanole@example.net,0237 074 329,BT,Botosani,Botosani,194307,0.363,0.402,0.41,0.425,0.404,1.04,1.35,8.26,345.88,205.58,1992-11-12
C-000277,Consuela Dima,onita@example.com,0769 676 008,VS,Vaslui,Barlad,448404,0.411,0.363,0.353,0.377,0.38,0.22,0.81,3.08,359.04,336.6,1957-04-08
C-000278,Alice Manole,bdumitrescu@example.net,021 335 4216,BV,Brasov,Fagaras,645701,0.337,0.606,0.359,0.476,0.387,0.15,7.5,2.95,179.26,255.07,1976-05-31
C-000279,Giorgiana Barbu,ionitafilofteia@example.com,0734 898 562,BR,Braila,Braila,547381,0.446,0.32,0.417,0.445,0.329,0.36,0.71,1.79,388.54,24.74,1966-04-19
C-000280,Vasilica Dumitrescu,nistoralex@example.org,0258 230 982,BZB,Bucuresti,Sector 5,195402,0.654,0.307,0.2,0.37,0.326,0.49,0.15,0.84,154.54,382.92,1952-06-18
C-000281,Zaraza Toma,natasatabacu@example.org,0711 010 016,BV,Brasov,Sacele,569697,0.273,0.524,0.319,0.412,0.401,0.12,1.94,3.27,201.8,167.67,1972-09-11
C-000282,Liviu Georgescu,ndinu@example.net,0730 046 184,BC,Bacau,Onesti,298117,0.446,0.459,0.46,0.458,0.391,0.1,5.1,5.61,315.66,155.68,1983-12-10
C-000283,Beniamin Diaconescu,htabacu@example.com,0244 173 934,BR,Braila,Braila,610102,0.426,0.335,0.525,0.369,0.354,0.38,2.31,3.57,169.63,23.31,1997-02-01
C-000284,Varvara Nistor,clarisaalbu@example.net,0756 375 300,AG,Arges,Pitesti,391812,0.408,0.406,0.347,0.37,0.329,0.32,1.32,13.12,572.38,271.23,1987-01-07
C-000285,Nae Tudor,fdinu@example.net,0239 143 744,PH,Prahova,Sinaia,290031,0.497,0.449,0.301,0.335,0.391,0.07,0.58,2.68,507.21,193.68,1973-12-15
C-000286,Ica Albu,ioaninavoinea@example.com,0772 110 022,SV,Suceava,Falticeni,407672,0.327,0.564,0.365,0.402,0.384,0.31,6.46,2.89,521.82,138.42,1965-05-30
